日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2002/7/3,'600028,中国石化,3.85,3.9,3.81,3.81,3.81,0.04,1.0499,1.2918,36171074,139088015,2.69E+11,10780000000.00 
2002/7/2,'600028,中国石化,3.81,3.84,3.75,3.82,3.84,-0.03,-0.7813,1.7212,48193628,182739732,2.66E+11,10668000000.00 
2002/7/1,'600028,中国石化,3.84,3.93,3.81,3.9,3.9,-0.06,-1.5385,3.2596,91267995,352859811,2.69E+11,10752000000.00 
2002/6/28,'600028,中国石化,3.9,4,3.78,3.84,3.82,0.08,2.0942,6.7053,187747055,732242478,2.73E+11,10920000000.00 
2002/6/27,'600028,中国石化,3.82,3.83,3.66,3.71,3.7,0.12,3.2432,4.2373,118644892,448794795,2.67E+11,10696000000.00 
2002/6/26,'600028,中国石化,3.7,3.76,3.64,3.68,3.7,0,0,2.942,82377319,304886022,2.59E+11,10360000000.00 
2002/6/25,'600028,中国石化,3.7,3.92,3.46,3.58,3.56,0.14,3.9326,9.1118,255129841,956672338,2.59E+11,10360000000.00 
2002/6/24,'600028,中国石化,3.56,3.56,3.4,3.56,3.24,0.32,9.8765,5.7482,160949860,565965220,2.49E+11,9968000000.00 
2002/6/21,'600028,中国石化,3.24,3.25,3.19,3.19,3.19,0.05,1.5674,0.6556,18355994,59218779,2.27E+11,9072000000.00 
2002/6/20,'600028,中国石化,3.19,3.22,3.16,3.18,3.15,0.04,1.2698,0.2387,6684129,21372882,2.23E+11,8932000000.00 
2002/6/19,'600028,中国石化,3.15,3.18,3.15,3.18,3.18,-0.03,-0.9434,0.09,2519200,7955841,2.20E+11,8820000000.00 
2002/6/18,'600028,中国石化,3.18,3.18,3.14,3.14,3.15,0.03,0.9524,0.1922,5382731,17019446,2.22E+11,8904000000.00 
2002/6/17,'600028,中国石化,3.15,3.16,3.13,3.14,3.14,0.01,0.3185,0.0915,2561175,8050046,2.20E+11,8820000000.00 
2002/6/14,'600028,中国石化,3.14,3.21,3.13,3.17,3.18,-0.04,-1.2579,0.2847,7971712,25224597,2.20E+11,8792000000.00 
2002/6/13,'600028,中国石化,0,0,0,0,3.18,None,None,0,0,0,2.22E+11,8904000000.00 
2002/6/12,'600028,中国石化,3.18,3.18,3.16,3.18,3.18,0,0,0.1105,3094100,9796730,2.22E+11,8904000000.00 
2002/6/11,'600028,中国石化,3.18,3.19,3.16,3.16,3.16,0.02,0.6329,0.1173,3283206,10434297,2.22E+11,8904000000.00 
2002/6/10,'600028,中国石化,3.16,3.19,3.15,3.18,3.17,-0.01,-0.3155,0.1433,4011546,12704998,2.21E+11,8848000000.00 
2002/6/7,'600028,中国石化,3.17,3.2,3.14,3.18,3.19,-0.02,-0.627,0.3691,10334720,32850807,2.22E+11,8876000000.00 
2002/6/6,'600028,中国石化,3.19,3.2,3.09,3.1,3.11,0.08,2.5723,0.4781,13387041,42212159,2.23E+11,8932000000.00 
2002/6/5,'600028,中国石化,3.11,3.15,3.1,3.15,3.15,-0.04,-1.2698,0.2132,5968800,18643036,2.17E+11,8708000000.00 
2002/6/4,'600028,中国石化,3.15,3.16,3.1,3.11,3.1,0.05,1.6129,0.3477,9734937,30550029,2.20E+11,8820000000.00 
2002/6/3,'600028,中国石化,3.1,3.15,3.1,3.15,3.15,-0.05,-1.5873,0.2839,7949748,24761093,2.17E+11,8680000000.00 
2002/5/31,'600028,中国石化,3.15,3.18,3.14,3.15,3.15,0,0,0.2202,6166104,19479713,2.20E+11,8820000000.00 
2002/5/30,'600028,中国石化,3.15,3.18,3.13,3.15,3.15,0,0,0.2636,7382169,23256559,2.20E+11,8820000000.00 
2002/5/29,'600028,中国石化,3.15,3.2,3.14,3.2,3.2,-0.05,-1.5625,0.3538,9907639,31334052,2.20E+11,8820000000.00 
2002/5/28,'600028,中国石化,3.2,3.21,3.18,3.19,3.17,0.03,0.9464,0.1527,4276282,13661541,2.24E+11,8960000000.00 
2002/5/27,'600028,中国石化,3.17,3.23,3.16,3.22,3.19,-0.02,-0.627,0.1979,5541870,17621987,2.22E+11,8876000000.00 
2002/5/24,'600028,中国石化,3.19,3.23,3.18,3.23,3.21,-0.02,-0.6231,0.1365,3821070,12201823,2.23E+11,8932000000.00 
2002/5/23,'600028,中国石化,3.21,3.26,3.2,3.21,3.19,0.02,0.627,0.2436,6822110,22024972,2.24E+11,8988000000.00 
2002/5/22,'600028,中国石化,3.19,3.25,3.18,3.24,3.23,-0.04,-1.2384,0.1678,4698400,15060174,2.23E+11,8932000000.00 
2002/5/21,'600028,中国石化,3.23,3.26,3.2,3.23,3.17,0.06,1.8927,0.5595,15665561,50645467,2.26E+11,9044000000.00 
2002/5/20,'600028,中国石化,3.17,3.23,3.15,3.23,3.24,-0.07,-2.1605,0.2372,6642792,21013136,2.22E+11,8876000000.00 
2002/5/17,'600028,中国石化,3.24,3.25,3.17,3.18,3.16,0.08,2.5316,0.4726,13233874,42374105,2.27E+11,9072000000.00 
2002/5/16,'600028,中国石化,3.16,3.24,3.15,3.23,3.23,-0.07,-2.1672,0.4471,12517828,39845658,2.21E+11,8848000000.00 
2002/5/15,'600028,中国石化,3.23,3.26,3.22,3.25,3.25,-0.02,-0.6154,0.2457,6878418,22299695,2.26E+11,9044000000.00 
2002/5/14,'600028,中国石化,3.25,3.29,3.24,3.26,3.27,-0.02,-0.6116,0.2211,6191679,20186091,2.27E+11,9100000000.00 
2002/5/13,'600028,中国石化,3.27,3.31,3.25,3.3,3.3,-0.03,-0.9091,0.3154,8829967,28865757,2.29E+11,9156000000.00 
2002/5/10,'600028,中国石化,3.3,3.33,3.3,3.32,3.32,-0.02,-0.6024,0.2557,7159465,23674991,2.31E+11,9240000000.00 
2002/5/9,'600028,中国石化,3.32,3.36,3.3,3.32,3.33,-0.01,-0.3003,0.2151,6023207,20046542,2.32E+11,9296000000.00 
2002/5/8,'600028,中国石化,3.33,3.38,3.3,3.37,3.36,-0.03,-0.8929,0.2689,7528098,25089451,2.33E+11,9324000000.00 
2002/4/30,'600028,中国石化,3.36,3.38,3.35,3.35,3.36,0,0,0.3306,9257655,31138697,2.35E+11,9408000000.00 
2002/4/29,'600028,中国石化,3.36,3.38,3.28,3.31,3.35,0.01,0.2985,0.3329,9321222,31234913,2.35E+11,9408000000.00 
2002/4/26,'600028,中国石化,3.35,3.37,3.31,3.33,3.34,0.01,0.2994,0.2448,6855492,22978111,2.34E+11,9380000000.00 
2002/4/25,'600028,中国石化,3.34,3.35,3.32,3.33,3.33,0.01,0.3003,0.2417,6768022,22555824,2.34E+11,9352000000.00 
2002/4/24,'600028,中国石化,3.33,3.35,3.31,3.34,3.35,-0.02,-0.597,0.2274,6367694,21220981,2.33E+11,9324000000.00 
2002/4/23,'600028,中国石化,3.35,3.37,3.34,3.36,3.36,-0.01,-0.2976,0.1625,4549700,15254730,2.34E+11,9380000000.00 
2002/4/22,'600028,中国石化,3.36,3.4,3.35,3.39,3.39,-0.03,-0.885,0.1501,4201974,14152136,2.35E+11,9408000000.00 
2002/4/19,'600028,中国石化,3.39,3.4,3.33,3.37,3.38,0.01,0.2959,0.3806,10657654,35784493,2.37E+11,9492000000.00 
2002/4/18,'600028,中国石化,3.38,3.41,3.36,3.39,3.39,-0.01,-0.295,0.3504,9812355,33218557,2.36E+11,9464000000.00 
2002/4/17,'600028,中国石化,3.39,3.42,3.33,3.36,3.35,0.04,1.194,0.5581,15626653,52725818,2.37E+11,9492000000.00 
2002/4/16,'600028,中国石化,3.35,3.43,3.33,3.42,3.43,-0.08,-2.3324,0.982,27495600,92633607,2.34E+11,9380000000.00 
2002/4/15,'600028,中国石化,3.43,3.47,3.4,3.45,3.45,-0.02,-0.5797,0.6352,17785239,61048518,2.40E+11,9604000000.00 
2002/4/12,'600028,中国石化,3.45,3.47,3.37,3.38,3.38,0.07,2.071,0.9047,25331009,86964564,2.41E+11,9660000000.00 
2002/4/11,'600028,中国石化,3.38,3.46,3.38,3.45,3.44,-0.06,-1.7442,0.5865,16422497,56036225,2.36E+11,9464000000.00 
2002/4/10,'600028,中国石化,3.44,3.47,3.41,3.45,3.45,-0.01,-0.2899,0.806,22569310,77334112,2.41E+11,9632000000.00 
2002/4/9,'600028,中国石化,3.45,3.49,3.42,3.46,3.46,-0.01,-0.289,1.2295,34425935,118729116,2.41E+11,9660000000.00 
2002/4/8,'600028,中国石化,3.46,3.51,3.42,3.42,3.41,0.05,1.4663,1.8661,52251378,181135113,2.42E+11,9688000000.00 
2002/4/5,'600028,中国石化,3.41,3.48,3.37,3.45,3.41,0,0,3.4946,77930232,267813798,2.38E+11,7604300000.00 
2002/4/4,'600028,中国石化,3.41,3.43,3.27,3.3,3.29,0.12,3.6474,2.4255,54088312,182376148,2.38E+11,7604300000.00 
2002/4/3,'600028,中国石化,3.29,3.3,3.19,3.19,3.19,0.1,3.1348,1.1186,24944967,81351361,2.30E+11,7336700000.00 
2002/4/2,'600028,中国石化,3.19,3.29,3.16,3.24,3.22,-0.03,-0.9317,0.4681,10439442,33468127,2.23E+11,7113700000.00 
2002/4/1,'600028,中国石化,3.22,3.24,3.2,3.2,3.21,0.01,0.3115,0.3756,8375604,26951518,2.25E+11,7180600000.00 
2002/3/29,'600028,中国石化,3.21,3.3,3.19,3.29,3.29,-0.08,-2.4316,0.7101,15834992,51329448,2.24E+11,7158300000.00 
2002/3/28,'600028,中国石化,3.29,3.33,3.28,3.32,3.31,-0.02,-0.6042,0.5886,13126060,43327795,2.30E+11,7336700000.00 
2002/3/27,'600028,中国石化,3.31,3.34,3.3,3.34,3.32,-0.01,-0.3012,0.4742,10574744,35069828,2.31E+11,7381300000.00 
2002/3/26,'600028,中国石化,3.32,3.37,3.32,3.37,3.37,-0.05,-1.4837,0.7239,16143293,53791257,2.32E+11,7403600000.00 
2002/3/25,'600028,中国石化,3.37,3.39,3.35,3.38,3.38,-0.01,-0.2959,0.4908,10944732,36926355,2.36E+11,7515100000.00 
2002/3/22,'600028,中国石化,3.38,3.43,3.37,3.39,3.39,-0.01,-0.295,0.7961,17752146,60316253,2.36E+11,7537400000.00 
2002/3/21,'600028,中国石化,3.39,3.45,3.37,3.38,3.38,0.01,0.2959,1.0771,24019360,81797172,2.37E+11,7559700000.00 
2002/3/20,'600028,中国石化,3.38,3.4,3.35,3.38,3.36,0.02,0.5952,1.0606,23650276,79855514,2.36E+11,7537400000.00 
2002/3/19,'600028,中国石化,3.36,3.36,3.3,3.3,3.3,0.06,1.8182,0.5098,11369103,37980978,2.35E+11,7492800000.00 
2002/3/18,'600028,中国石化,3.3,3.39,3.27,3.37,3.33,-0.03,-0.9009,0.7205,16066252,53312409,2.31E+11,7359000000.00 
2002/3/15,'600028,中国石化,3.33,3.42,3.32,3.42,3.39,-0.06,-1.7699,1.0669,23792100,80350480,2.33E+11,7425900000.00 
2002/3/14,'600028,中国石化,3.39,3.4,3.33,3.35,3.35,0.04,1.194,0.8595,19167093,64226917,2.37E+11,7559700000.00 
2002/3/13,'600028,中国石化,3.35,3.43,3.35,3.38,3.38,-0.03,-0.8876,1.1676,26036391,88075036,2.34E+11,7470500000.00 
2002/3/12,'600028,中国石化,3.38,3.47,3.36,3.38,3.38,0,0,2.6676,59488449,203519837,2.36E+11,7537400000.00 
2002/3/11,'600028,中国石化,3.38,3.4,3.33,3.36,3.4,-0.02,-0.5882,1.6131,35972640,120822037,2.36E+11,7537400000.00 
2002/3/8,'600028,中国石化,3.4,3.47,3.3,3.3,3.29,0.11,3.3435,4.0742,90855476,308012145,2.38E+11,7582000000.00 
2002/3/7,'600028,中国石化,3.29,3.29,3.24,3.24,3.24,0.05,1.5432,1.212,27027327,88291959,2.30E+11,7336700000.00 
2002/3/6,'600028,中国石化,3.24,3.28,3.22,3.23,3.23,0.01,0.3096,1.3828,30835943,100181048,2.27E+11,7225200000.00 
2002/3/5,'600028,中国石化,3.23,3.25,3.18,3.2,3.18,0.05,1.5723,1.2885,28733175,92705659,2.26E+11,7202900000.00 
2002/3/4,'600028,中国石化,3.18,3.19,3.16,3.17,3.16,0.02,0.6329,0.2826,6302752,20009083,2.22E+11,7091400000.00 
2002/3/1,'600028,中国石化,3.16,3.2,3.15,3.19,3.19,-0.03,-0.9404,0.4483,9998060,31591703,2.21E+11,7046800000.00 
2002/2/28,'600028,中国石化,3.19,3.24,3.18,3.21,3.22,-0.03,-0.9317,0.5533,12339473,39571916,2.23E+11,7113700000.00 
2002/2/27,'600028,中国石化,3.22,3.24,3.13,3.17,3.17,0.05,1.5773,1.0771,24018515,76808086,2.25E+11,7180600000.00 
2002/2/26,'600028,中国石化,3.17,3.19,3.13,3.19,3.19,-0.02,-0.627,0.4927,10986612,34616348,2.22E+11,7069100000.00 
2002/2/25,'600028,中国石化,3.19,3.23,3.17,3.22,3.18,0.01,0.3145,0.813,18130077,57952079,2.23E+11,7113700000.00 
2002/2/8,'600028,中国石化,3.18,3.23,3.16,3.21,3.21,-0.03,-0.9346,0.8683,19364201,61736615,2.22E+11,7091400000.00 
2002/2/7,'600028,中国石化,3.21,3.23,3.12,3.13,3.14,0.07,2.2293,1.3629,30393783,97083295,2.24E+11,7158300000.00 
2002/2/6,'600028,中国石化,3.14,3.21,3.13,3.19,3.19,-0.05,-1.5674,0.6884,15350880,48678837,2.20E+11,7002200000.00 
2002/2/5,'600028,中国石化,3.19,3.19,3.13,3.15,3.15,0.04,1.2698,0.9072,20230892,63955171,2.23E+11,7113700000.00 
2002/2/4,'600028,中国石化,3.15,3.16,3.08,3.12,3.11,0.04,1.2862,0.5632,12560158,39311109,2.20E+11,7024500000.00 
2002/2/1,'600028,中国石化,3.11,3.17,3.09,3.16,3.16,-0.05,-1.5823,1.0249,22855737,71369177,2.17E+11,6935300000.00 
2002/1/31,'600028,中国石化,3.16,3.19,3.03,3.03,3.01,0.15,4.9834,2.0037,44682304,139978791,2.21E+11,7046800000.00 
2002/1/30,'600028,中国石化,3.01,3.06,2.99,3.05,3.05,-0.04,-1.3115,0.514,11463051,34617719,2.10E+11,6712300000.00 
2002/1/29,'600028,中国石化,3.05,3.06,2.96,2.98,3.01,0.04,1.3289,0.6069,13533723,40955894,2.13E+11,6801500000.00 
2002/1/28,'600028,中国石化,3.01,3.17,3,3.15,3.18,-0.17,-5.3459,1.6391,36551417,111344684,2.10E+11,6712300000.00 
2002/1/25,'600028,中国石化,3.18,3.22,3.16,3.21,3.23,-0.05,-1.548,0.7169,15987352,50953272,2.22E+11,7091400000.00 
2002/1/24,'600028,中国石化,3.23,3.28,3.07,3.17,3.18,0.05,1.5723,1.8288,40783302,130414777,2.26E+11,7202900000.00 
2002/1/23,'600028,中国石化,3.18,3.18,2.99,3.06,3.06,0.12,3.9216,1.3499,30102231,92177789,2.22E+11,7091400000.00 
2002/1/22,'600028,中国石化,3.06,3.17,3.06,3.1,3.12,-0.06,-1.9231,0.9028,20133066,62405096,2.14E+11,6823800000.00 
2002/1/21,'600028,中国石化,3.12,3.22,3.11,3.18,3.2,-0.08,-2.5,0.6645,14817605,46757067,2.18E+11,6957600000.00 
2002/1/18,'600028,中国石化,3.2,3.24,3.14,3.2,3.22,-0.02,-0.6211,1.0517,23452367,74867386,2.24E+11,7136000000.00 
2002/1/17,'600028,中国石化,3.22,3.31,3.21,3.26,3.27,-0.05,-1.5291,0.6934,15462087,50363350,2.25E+11,7180600000.00 
2002/1/16,'600028,中国石化,3.27,3.3,3.19,3.23,3.23,0.04,1.2384,0.8295,18498917,59954553,2.29E+11,7292100000.00 
2002/1/15,'600028,中国石化,3.23,3.29,3.22,3.25,3.26,-0.03,-0.9202,0.6841,15256130,49542087,2.26E+11,7202900000.00 
2002/1/14,'600028,中国石化,3.26,3.35,3.24,3.28,3.3,-0.04,-1.2121,0.8305,18520585,60571482,2.28E+11,7269800000.00 
2002/1/11,'600028,中国石化,3.3,3.36,3.29,3.36,3.37,-0.07,-2.0772,0.658,14673801,48594275,2.31E+11,7359000000.00 
2002/1/10,'600028,中国石化,3.37,3.38,3.27,3.36,3.36,0.01,0.2976,0.741,16523668,54927397,2.36E+11,7515100000.00 
2002/1/9,'600028,中国石化,3.36,3.47,3.28,3.33,3.33,0.03,0.9009,0.5483,12226179,40889985,2.35E+11,7492800000.00 
2002/1/8,'600028,中国石化,3.33,3.39,3.33,3.35,3.36,-0.03,-0.8929,0.2671,5957045,19963648,2.33E+11,7425900000.00 
2002/1/7,'600028,中国石化,3.36,3.38,3.29,3.36,3.37,-0.01,-0.2967,0.4208,9383966,31243715,2.35E+11,7492800000.00 
2002/1/4,'600028,中国石化,3.37,3.45,3.36,3.45,3.45,-0.08,-2.3188,0.382,8518400,28915306,2.36E+11,7515100000.00 
2001/12/31,'600028,中国石化,3.45,3.49,3.44,3.45,3.45,0,0,0.7206,16069985,55737773,2.41E+11,7693500000.00 
2001/12/28,'600028,中国石化,3.45,3.46,3.37,3.38,3.38,0.07,2.071,1.0742,23955598,81993077,2.41E+11,7693500000.00 
2001/12/27,'600028,中国石化,3.38,3.46,3.37,3.37,3.37,0.01,0.2967,1.4109,31462495,107823515,2.36E+11,7537400000.00 
2001/12/26,'600028,中国石化,3.37,3.39,3.27,3.3,3.3,0.07,2.1212,1.0298,22963893,76792147,2.36E+11,7515100000.00 
2001/12/25,'600028,中国石化,3.3,3.31,3.2,3.29,3.29,0.01,0.304,0.7606,16960409,55192280,2.31E+11,7359000000.00 
2001/12/24,'600028,中国石化,3.29,3.4,3.28,3.39,3.39,-0.1,-2.9499,0.9069,20222814,67083604,2.30E+11,7336700000.00 
2001/12/21,'600028,中国石化,3.39,3.41,3.37,3.38,3.4,-0.01,-0.2941,0.5888,13130540,44470258,2.37E+11,7559700000.00 
2001/12/20,'600028,中国石化,3.4,3.47,3.38,3.47,3.47,-0.07,-2.0173,1.3022,29038505,99170829,2.38E+11,7582000000.00 
2001/12/19,'600028,中国石化,3.47,3.49,3.47,3.47,3.47,0,0,0.4573,10196722,35473499,2.43E+11,7738100000.00 
2001/12/18,'600028,中国石化,3.47,3.5,3.44,3.49,3.48,-0.01,-0.2874,1.0638,23722388,82108725,2.43E+11,7738100000.00 
2001/12/17,'600028,中国石化,3.48,3.53,3.47,3.5,3.5,-0.02,-0.5714,0.6452,14387919,50181334,2.43E+11,7760400000.00 
2001/12/14,'600028,中国石化,3.5,3.52,3.49,3.51,3.51,-0.01,-0.2849,0.534,11907902,41722895,2.45E+11,7805000000.00 
2001/12/13,'600028,中国石化,3.51,3.57,3.5,3.56,3.56,-0.05,-1.4045,1.1719,26133155,92243712,2.45E+11,7827300000.00 
2001/12/12,'600028,中国石化,3.56,3.59,3.54,3.57,3.58,-0.02,-0.5587,0.9736,21710839,77225939,2.49E+11,7938800000.00 
2001/12/11,'600028,中国石化,3.58,3.62,3.56,3.6,3.6,-0.02,-0.5556,0.7555,16848366,60327622,2.50E+11,7983400000.00 
2001/12/10,'600028,中国石化,3.6,3.63,3.55,3.59,3.62,-0.02,-0.5525,2.2793,50828801,182197847,2.52E+11,8028000000.00 
2001/12/7,'600028,中国石化,3.62,3.64,3.61,3.62,3.63,-0.01,-0.2755,0.8709,14641369,53038173,2.53E+11,6085774946.00 
2001/12/6,'600028,中国石化,3.63,3.69,3.61,3.68,3.68,-0.05,-1.3587,1.0376,17443607,63515653,2.54E+11,6102586479.00 
2001/12/5,'600028,中国石化,3.68,3.73,3.65,3.68,3.69,-0.01,-0.271,1.2874,21642697,80015174,2.57E+11,6186644144.00 
2001/12/4,'600028,中国石化,3.69,3.7,3.67,3.68,3.69,0,0,0.4988,8385055,30873222,2.58E+11,6203455677.00 
2001/12/3,'600028,中国石化,3.69,3.7,3.64,3.65,3.66,0.03,0.8197,1.0761,18090416,66326472,2.58E+11,6203455677.00 
2001/11/30,'600028,中国石化,3.66,3.66,3.62,3.65,3.65,0.01,0.274,0.7079,11900447,43289175,2.56E+11,6153021078.00 
2001/11/29,'600028,中国石化,3.65,3.67,3.63,3.67,3.67,-0.02,-0.545,0.7055,11861158,43213987,2.55E+11,6136209545.00 
2001/11/28,'600028,中国石化,3.67,3.68,3.66,3.66,3.66,0.01,0.2732,0.523,8792660,32244913,2.57E+11,6169832611.00 
2001/11/27,'600028,中国石化,3.66,3.67,3.63,3.66,3.66,0,0,0.347,5833677,21264257,2.56E+11,6153021078.00 
2001/11/26,'600028,中国石化,3.66,3.68,3.62,3.68,3.69,-0.03,-0.813,0.3767,6332540,23115399,2.56E+11,6153021078.00 
2001/11/23,'600028,中国石化,3.69,3.77,3.67,3.67,3.66,0.03,0.8197,0.8559,14389275,53479990,2.58E+11,6203455677.00 
2001/11/22,'600028,中国石化,3.66,3.69,3.63,3.68,3.68,-0.02,-0.5435,0.5902,9922058,36278702,2.56E+11,6153021078.00 
2001/11/21,'600028,中国石化,3.68,3.71,3.67,3.7,3.69,-0.01,-0.271,0.3256,5473400,20162211,2.57E+11,6186644144.00 
2001/11/20,'600028,中国石化,3.69,3.72,3.65,3.68,3.68,0.01,0.2717,0.4129,6941565,25405137,2.58E+11,6203455677.00 
2001/11/19,'600028,中国石化,3.68,3.7,3.62,3.64,3.66,0.02,0.5464,1.4047,23614359,87835776,2.57E+11,6186644144.00 
2001/11/16,'600028,中国石化,3.66,3.85,3.64,3.78,3.63,0.03,0.8264,1.4047,23614359,87835776,2.56E+11,6153021078.00 
2001/11/15,'600028,中国石化,3.63,3.64,3.59,3.6,3.61,0.02,0.554,0.3605,6060063,21929853,2.54E+11,6102586479.00 
2001/11/14,'600028,中国石化,3.61,3.66,3.61,3.65,3.65,-0.04,-1.0959,0.1933,3249695,11788681,2.52E+11,6068963413.00 
2001/11/13,'600028,中国石化,3.65,3.67,3.55,3.6,3.62,0.03,0.8287,0.4007,6736095,24455178,2.55E+11,6136209545.00 
2001/11/12,'600028,中国石化,3.62,3.67,3.56,3.6,3.59,0.03,0.8357,0.6056,10180329,36901168,2.53E+11,6085774946.00 
2001/11/9,'600028,中国石化,3.59,3.61,3.53,3.58,3.59,0,0,0.5236,8802166,31444190,2.51E+11,6035340347.00 
2001/11/8,'600028,中国石化,3.59,3.61,3.41,3.49,3.65,-0.06,-1.6438,1.9184,32251042,113993077,2.51E+11,6035340347.00 
2001/11/7,'600028,中国石化,3.65,3.74,3.64,3.73,3.73,-0.08,-2.1448,0.8735,13452500,49516896,2.55E+11,5621000000.00 
2001/11/6,'600028,中国石化,3.73,3.78,3.72,3.77,3.77,-0.04,-1.061,0.4382,6748851,25239915,2.61E+11,5744200000.00 
2001/11/5,'600028,中国石化,3.77,3.78,3.72,3.74,3.76,0.01,0.266,0.3922,6039723,22657234,2.64E+11,5805800000.00 
2001/11/2,'600028,中国石化,3.76,3.84,3.76,3.79,3.8,-0.04,-1.0526,0.4167,6417300,24338706,2.63E+11,5790400000.00 
2001/11/1,'600028,中国石化,3.8,3.82,3.76,3.78,3.76,0.04,1.0638,0.5152,7934057,30086854,2.66E+11,5852000000.00 
2001/10/31,'600028,中国石化,3.76,3.77,3.71,3.77,3.77,-0.01,-0.2653,0.573,8823701,32865766,2.63E+11,5790400000.00 
2001/10/30,'600028,中国石化,3.77,3.84,3.76,3.83,3.82,-0.05,-1.3089,0.5211,8025604,30391956,2.64E+11,5805800000.00 
2001/10/29,'600028,中国石化,3.82,3.86,3.8,3.81,3.82,0,0,0.4499,6928759,26531275,2.67E+11,5882800000.00 
2001/10/26,'600028,中国石化,3.82,3.84,3.69,3.8,3.81,0.01,0.2625,1.2063,18577276,69879641,2.67E+11,5882800000.00 
2001/10/25,'600028,中国石化,3.81,3.9,3.8,3.88,3.9,-0.09,-2.3077,1.1621,17896693,68701535,2.66E+11,5867400000.00 
2001/10/24,'600028,中国石化,3.9,4.05,3.85,4,3.96,-0.06,-1.5152,3.4594,53275389,209849059,2.73E+11,6006000000.00 
2001/10/23,'600028,中国石化,3.96,3.96,3.77,3.85,3.6,0.36,10,5.0668,78028875,305348434,2.77E+11,6098400000.00 
2001/10/22,'600028,中国石化,3.6,3.68,3.58,3.65,3.68,-0.08,-2.1739,0.7909,12179802,44100186,2.52E+11,5544000000.00 
2001/10/19,'600028,中国石化,3.68,3.8,3.65,3.7,3.7,-0.02,-0.5405,1.0158,15643663,57841970,2.57E+11,5667200000.00 
2001/10/18,'600028,中国石化,3.7,3.76,3.68,3.72,3.71,-0.01,-0.2695,0.4256,6554903,24331215,2.59E+11,5698000000.00 
2001/10/17,'600028,中国石化,3.71,3.83,3.7,3.72,3.69,0.02,0.542,0.5497,8465952,31687640,2.59E+11,5713400000.00 
2001/10/16,'600028,中国石化,3.69,3.79,3.66,3.77,3.77,-0.08,-2.122,0.804,12381147,45845365,2.58E+11,5682600000.00 
2001/10/15,'600028,中国石化,3.77,3.83,3.74,3.83,3.84,-0.07,-1.8229,0.6708,10330512,38959177,2.64E+11,5805800000.00 
2001/10/12,'600028,中国石化,3.84,3.9,3.64,3.74,3.74,0.1,2.6738,1.2177,18752701,70684990,2.69E+11,5913600000.00 
2001/10/11,'600028,中国石化,3.74,3.84,3.74,3.81,3.81,-0.07,-1.8373,0.7933,12217130,46029962,2.62E+11,5759600000.00 
2001/10/10,'600028,中国石化,3.81,3.9,3.8,3.9,3.9,-0.09,-2.3077,0.7326,11281605,43263246,2.66E+11,5867400000.00 
2001/10/9,'600028,中国石化,3.9,3.91,3.86,3.86,3.86,0.04,1.0363,0.2928,4509579,17493134,2.73E+11,6006000000.00 
2001/10/8,'600028,中国石化,3.86,3.96,3.85,3.9,3.89,-0.03,-0.7712,0.3684,5674011,22026946,2.70E+11,5944400000.00 
2001/9/28,'600028,中国石化,3.89,3.9,3.85,3.86,3.86,0.03,0.7772,0.3707,5709059,22098188,2.72E+11,5990600000.00 
2001/9/27,'600028,中国石化,3.86,3.88,3.84,3.86,3.86,0,0,0.4345,6692054,25834219,2.70E+11,5944400000.00 
2001/9/26,'600028,中国石化,3.86,3.91,3.85,3.91,3.92,-0.06,-1.5306,0.674,10379886,40155938,2.70E+11,5944400000.00 
2001/9/25,'600028,中国石化,3.92,3.95,3.89,3.92,3.91,0.01,0.2558,0.4703,7242785,28304494,2.74E+11,6036800000.00 
2001/9/24,'600028,中国石化,3.91,3.93,3.9,3.92,3.92,-0.01,-0.2551,0.2648,4078540,15947075,2.73E+11,6021400000.00 
2001/9/21,'600028,中国石化,3.92,3.96,3.89,3.94,3.95,-0.03,-0.7595,0.4555,7015326,27476060,2.74E+11,6036800000.00 
2001/9/20,'600028,中国石化,3.94,3.98,3.92,3.96,3.95,-0.01,-0.2532,0.3621,5577094,22017243,2.75E+11,6067600000.00 
2001/9/19,'600028,中国石化,3.95,3.96,3.9,3.94,3.93,0.02,0.5089,0.3629,5588320,21932510,2.76E+11,6083000000.00 
2001/9/18,'600028,中国石化,3.93,3.98,3.9,3.93,3.9,0.03,0.7692,0.4163,6411659,25127797,2.75E+11,6052200000.00 
2001/9/17,'600028,中国石化,3.9,3.97,3.89,3.97,3.97,-0.07,-1.7632,0.9967,15349368,60128327,2.73E+11,6006000000.00 
2001/9/14,'600028,中国石化,3.97,4.04,3.91,3.98,3.99,-0.02,-0.5013,1.1278,17368529,68711488,2.78E+11,6113800000.00 
2001/9/13,'600028,中国石化,3.99,4.13,3.97,4.13,4.14,-0.15,-3.6232,1.9797,30487342,122275344,2.79E+11,6144600000.00 
2001/9/12,'600028,中国石化,4.14,4.36,3.97,3.99,3.96,0.18,4.5455,8.3086,127953184,527594819,2.89E+11,6375600000.00 
2001/9/11,'600028,中国石化,3.96,3.99,3.86,3.9,3.89,0.07,1.7995,0.9995,15392561,60395191,2.77E+11,6098400000.00 
2001/9/10,'600028,中国石化,3.89,4.02,3.76,3.81,3.85,0.04,1.039,1.2643,19470334,75948527,2.72E+11,5990600000.00 
